Hour,Pb,Ps,Pc,Pd,SOC,Benefit,npv
2278,0.0,0.0,0.0,22.179997719,1016.132868396507,-14640.646814051941,486881.59599082614
2279,15.66000216,0.0,0.0,0.0,1016.132868396507,-14640.646814051941,486881.59599082614
2280,15.229999916999999,0.0,0.0,0.0,1016.132868396507,-14640.646814051941,486881.59599082614
2281,15.400000935,0.0,0.0,0.0,1016.132868396507,-14640.646814051941,486881.59599082614
2282,15.480001746,0.0,0.0,0.0,1016.132868396507,-14640.646814051941,486881.59599082614
2283,14.139998037,0.0,0.0,0.0,1016.132868396507,-14640.646814051941,486881.59599082614
2284,13.250001005999998,0.0,0.0,0.0,1016.132868396507,-14640.646814051941,486881.59599082614
2285,13.099998779999998,0.0,0.0,0.0,1016.132868396507,-14640.646814051941,486881.59599082614
2286,13.399997589,0.0,0.0,0.0,1016.132868396507,-14640.646814051941,486881.59599082614
2287,14.650001091,0.0,0.0,0.0,1016.132868396507,-14640.646814051941,486881.59599082614
2288,0.0,0.0,111.127997667,0.0,1119.481906226817,-14640.646814051941,486881.59599082614
2289,176.56899865099996,0.0,0.0,0.0,1119.481906226817,-14640.646814051941,486881.59599082614
2290,274.529001374,0.0,0.0,0.0,1119.481906226817,-14640.646814051941,486881.59599082614
2291,291.939999932,0.0,0.0,0.0,1119.481906226817,-14640.646814051941,486881.59599082614
2292,0.0,0.0,124.33100009999993,0.0,1235.1097363198169,-14640.646814051941,486881.59599082614
2293,0.0,0.0,120.499998881,0.0,1347.174735279147,-14640.646814051941,486881.59599082614
2294,0.0,0.0,195.3439980660001,0.0,1528.844653480527,-14640.646814051941,486881.59599082614
2295,0.0,0.0,138.30299761999999,0.0,1657.466441267127,-14640.646814051941,486881.59599082614
2296,0.0,0.0,94.84499965700002,0.0,1745.672290948137,-14640.646814051941,486881.59599082614
2297,0.0,0.0,37.09599964000006,0.0,1780.171570613337,-14640.646814051941,486881.59599082614
2298,0.0,0.0,88.96000163100001,0.0,1862.904372130167,-14640.646814051941,486881.59599082614
2299,166.35399782899995,0.0,0.0,0.0,1862.904372130167,-14640.646814051941,486881.59599082614
2300,0.0,0.0,0.0,332.390001438,1520.2342675549094,-14640.646814051941,486881.59599082614
2301,0.0,0.0,0.0,301.75000119,1209.151792101301,-14640.646814051941,486881.59599082614
2302,0.0,0.0,0.0,86.3299998,1120.1517923074866,-14640.646814051941,486881.59599082614
2303,0.0,0.0,0.0,20.230002639,1099.2961194837753,-14640.646814051941,486881.59599082614
2304,0.0,0.0,0.0,19.010002968,1079.6981782796515,-14640.646814051941,486881.59599082614
2305,14.940000503999999,0.0,0.0,0.0,1079.6981782796515,-14640.646814051941,486881.59599082614
2306,15.049999502999999,0.0,0.0,0.0,1079.6981782796515,-14640.646814051941,486881.59599082614
2307,14.979998087999999,0.0,0.0,0.0,1079.6981782796515,-14640.646814051941,486881.59599082614
2308,14.789998277999999,0.0,0.0,0.0,1079.6981782796515,-14640.646814051941,486881.59599082614
2309,12.819998763,0.0,0.0,0.0,1079.6981782796515,-14640.646814051941,486881.59599082614
2310,13.389998193,0.0,0.0,0.0,1079.6981782796515,-14640.646814051941,486881.59599082614
2311,12.629998952999998,0.0,0.0,0.0,1079.6981782796515,-14640.646814051941,486881.59599082614
2312,0.0,0.0,346.678002238,0.0,1402.1087203609916,-14640.646814051941,486881.59599082614
2313,235.02599844,0.0,0.0,0.0,1402.1087203609916,-14640.646814051941,486881.59599082614
2314,0.0,0.0,2.120000418000018,0.0,1404.0803207497315,-14640.646814051941,486881.59599082614
2315,0.0,0.0,49.926999791000014,0.0,1450.5124305553616,-14640.646814051941,486881.59599082614
2316,0.0,0.0,30.724000364000005,0.0,1479.0857508938816,-14640.646814051941,486881.59599082614
2317,0.0,0.0,329.937998688,0.0,1785.9280896737216,-14640.646814051941,486881.59599082614
2318,0.0,0.0,46.38199784799997,0.0,1829.0633476723615,-14640.646814051941,486881.59599082614
2319,127.67900287999998,0.0,0.0,0.0,1829.0633476723615,-14640.646814051941,486881.59599082614
2320,255.59700254499998,0.0,0.0,0.0,1829.0633476723615,-14640.646814051941,486881.59599082614
2321,298.19799995499994,0.0,0.0,0.0,1829.0633476723615,-14640.646814051941,486881.59599082614
2322,10.560999811999999,0.0,0.0,0.0,1829.0633476723615,-14640.646814051941,486881.59599082614
2323,15.909998345999998,0.0,0.0,0.0,1829.0633476723615,-14640.646814051941,486881.59599082614
2324,0.0,382.1099971,0.0,400.0,1416.6922136517428,-14640.646814051941,486881.59599082614
2325,0.0,385.639998322,0.0,400.0,1004.3210796311241,-14640.646814051941,486881.59599082614
2326,0.0,386.649999391,0.0,400.0,591.9499456105054,-14640.646814051941,486881.59599082614
2327,0.0,0.0,0.0,12.449998539,579.1148955702993,-14640.646814051941,486881.59599082614
2328,0.0,0.0,0.0,13.179999591,565.5272671259694,-14640.646814051941,486881.59599082614
2329,13.170000194999998,0.0,0.0,0.0,565.5272671259694,-14640.646814051941,486881.59599082614
2330,12.639998348999999,0.0,0.0,0.0,565.5272671259694,-14640.646814051941,486881.59599082614
2331,12.739997951999998,0.0,0.0,0.0,565.5272671259694,-14640.646814051941,486881.59599082614
2332,14.579999676,0.0,0.0,0.0,565.5272671259694,-14640.646814051941,486881.59599082614
2333,12.770001783,0.0,0.0,0.0,565.5272671259694,-14640.646814051941,486881.59599082614
2334,12.850002594,0.0,0.0,0.0,565.5272671259694,-14640.646814051941,486881.59599082614
2335,0.0,0.0,0.0,13.170000194999998,551.9499473373096,-14640.646814051941,486881.59599082614
2336,0.0,0.0,0.0,12.850002594,538.7025219826704,-14640.646814051941,486881.59599082614
2337,221.395002213,0.0,0.0,0.0,538.7025219826704,-14640.646814051941,486881.59599082614
2338,0.0,0.0,121.03300169600004,0.0,651.2632135599505,-14640.646814051941,486881.59599082614
2339,0.0,0.0,158.51800025800003,0.0,798.6849537998905,-14640.646814051941,486881.59599082614
2340,167.292999521,0.0,0.0,0.0,798.6849537998905,-14640.646814051941,486881.59599082614
2341,0.0,105.050001501,400.0,0.0,1170.6849537998905,-14640.646814051941,486881.59599082614
2342,216.80899809999997,0.0,0.0,0.0,1170.6849537998905,-14640.646814051941,486881.59599082614
2343,89.18300252399999,0.0,0.0,0.0,1170.6849537998905,-14640.646814051941,486881.59599082614
2344,0.0,0.0,136.355998871,0.0,1297.4960327499205,-14640.646814051941,486881.59599082614
2345,0.0,0.0,168.33299944200002,0.0,1454.0457222309806,-14640.646814051941,486881.59599082614
2346,0.0,0.0,48.525999411,0.0,1499.1749016832105,-14640.646814051941,486881.59599082614
2347,16.240000986,0.0,0.0,0.0,1499.1749016832105,-14640.646814051941,486881.59599082614
2348,16.680002625,0.0,0.0,0.0,1499.1749016832105,-14640.646814051941,486881.59599082614
2349,0.0,0.0,0.0,15.960000968999998,1482.7212924368187,-14640.646814051941,486881.59599082614
2350,13.829999831999999,0.0,0.0,0.0,1482.7212924368187,-14640.646814051941,486881.59599082614
2351,12.449998539,0.0,0.0,0.0,1482.7212924368187,-14640.646814051941,486881.59599082614
2352,12.750002990999999,0.0,0.0,0.0,1482.7212924368187,-14640.646814051941,486881.59599082614
2353,12.890000177999998,0.0,0.0,0.0,1482.7212924368187,-14640.646814051941,486881.59599082614
2354,12.359998332,0.0,0.0,0.0,1482.7212924368187,-14640.646814051941,486881.59599082614
2355,12.359998332,0.0,0.0,0.0,1482.7212924368187,-14640.646814051941,486881.59599082614
2356,13.859998019999999,0.0,0.0,0.0,1482.7212924368187,-14640.646814051941,486881.59599082614
2357,12.239999936999999,0.0,0.0,0.0,1482.7212924368187,-14640.646814051941,486881.59599082614
2358,12.130000937999998,0.0,0.0,0.0,1482.7212924368187,-14640.646814051941,486881.59599082614
2359,12.559997537999998,0.0,0.0,0.0,1482.7212924368187,-14640.646814051941,486881.59599082614
2360,11.526999934,0.0,0.0,0.0,1482.7212924368187,-14640.646814051941,486881.59599082614
2361,150.36599879899998,0.0,0.0,0.0,1482.7212924368187,-14640.646814051941,486881.59599082614
2362,0.0,0.0,39.42499784600005,0.0,1519.3865404335986,-14640.646814051941,486881.59599082614
2363,0.0,0.0,264.82099921500003,0.0,1765.6700697035487,-14640.646814051941,486881.59599082614
2364,199.372001809,0.0,0.0,0.0,1765.6700697035487,-14640.646814051941,486881.59599082614
2365,30.179999816999995,0.0,0.0,0.0,1765.6700697035487,-14640.646814051941,486881.59599082614
2366,198.81700166000002,0.0,0.0,0.0,1765.6700697035487,-14640.646814051941,486881.59599082614
2367,319.91400007,0.0,0.0,0.0,1765.6700697035487,-14640.646814051941,486881.59599082614
2368,171.68900016799998,0.0,0.0,0.0,1765.6700697035487,-14640.646814051941,486881.59599082614
2369,171.32300129199996,0.0,0.0,0.0,1765.6700697035487,-14640.646814051941,486881.59599082614
2370,0.0,0.0,127.21299870200005,0.0,1883.9781584964087,-14640.646814051941,486881.59599082614
2371,258.33999915899994,0.0,0.0,0.0,1883.9781584964087,-14640.646814051941,486881.59599082614
2372,20.82999793999994,0.0,0.0,400.0,1471.60702447579,-14640.646814051941,486881.59599082614
2373,0.0,0.0,0.0,373.79000072699995,1086.256508262388,-14640.646814051941,486881.59599082614
2374,0.0,0.0,0.0,294.19000073099994,782.9678477149654,-14640.646814051941,486881.59599082614
2375,0.0,0.0,0.0,119.200000788,660.08124896445,-14640.646814051941,486881.59599082614
2376,0.0,0.0,0.0,14.290000263,645.3492899304293,-14640.646814051941,486881.59599082614
2377,0.0,0.0,0.0,14.180001264,630.7307319263057,-14640.646814051941,486881.59599082614
2378,0.0,0.0,0.0,14.760000089999998,615.5142369881613,-14640.646814051941,486881.59599082614
2379,0.05842923188651916,0.0,0.0,15.411573118113482,599.626017278766,-14640.646814051941,486881.59599082614
2380,14.250002678999998,0.0,0.0,0.0,599.626017278766,-14640.646814051941,486881.59599082614
2381,0.0,0.0,0.0,11.750001317999999,587.5126138581475,-14640.646814051941,486881.59599082614
2382,0.0,0.0,0.0,12.600000764999999,574.5229223478382,-14640.646814051941,486881.59599082614
2383,0.0,569.1919986820001,0.0,400.0,162.1517883272196,-14640.646814051941,486881.59599082614
2384,0.0,0.0,337.81800184400004,0.0,476.32253004213965,-14640.646814051941,486881.59599082614
2385,0.0,0.0,73.34699905399998,0.0,544.5352391623596,-14640.646814051941,486881.59599082614
2386,0.0,0.0,33.07399823200001,0.0,575.2940575181196,-14640.646814051941,486881.59599082614
2387,0.0,0.0,262.590999569,0.0,819.5036871172897,-14640.646814051941,486881.59599082614
2388,0.0,0.0,277.34600141500005,0.0,1077.4354684332397,-14640.646814051941,486881.59599082614
2389,0.0,0.0,76.110997228,0.0,1148.2186958552797,-14640.646814051941,486881.59599082614
